0.198242,0.505208
0.0917969,0.429688
0.0712891,0.397135
0.0498047,0.351562
0.0498047,0.320312
0.0712891,0.282552
0.105469,0.248698
0.130859,0.230469
0.142578,0.217448
0.142578,0.216146
0.142578,0.213542
0.142578,0.210938
0.135742,0.192708
0.12793,0.178385
0.12207,0.152344
0.12207,0.134115
0.126953,0.11849
0.140625,0.0976562
0.165039,0.0625
0.18457,0.0299479
0.196289,0.0130208
0.197266,0.0117188
0.210938,0.0182292
0.241211,0.0494792
0.286133,0.0859375
0.337891,0.114583
0.407227,0.139323
0.493164,0.152344
0.585938,0.167969
0.667969,0.184896
0.741211,0.203125
0.817383,0.251302
0.831055,0.269531
0.831055,0.286458
0.830078,0.321615
0.830078,0.359375
0.817383,0.397135
0.803711,0.428385
0.783203,0.473958
0.764648,0.520833
0.753906,0.565104
0.74707,0.608073
0.744141,0.654948
0.742188,0.695312
0.750977,0.720052
0.757812,0.730469
0.768555,0.740885
0.780273,0.751302
0.787109,0.752604
0.794922,0.752604
0.814453,0.726562
0.845703,0.6875
0.879883,0.623698
0.911133,0.548177
0.943359,0.463542
0.943359,0.4375
0.958984,0.34375
0.967773,0.313802
0.970703,0.269531
0.970703,0.248698
0.970703,0.247396
0.970703,0.247396
0.970703,0.246094
0.966797,0.244792
0.957031,0.240885
0.9375,0.239583
0.905273,0.246094
0.861328,0.269531
0.799805,0.3125
0.754883,0.330729
0.717773,0.346354
0.680664,0.352865
0.652344,0.352865
0.625977,0.335938
0.612305,0.31901
0.609375,0.307292
0.609375,0.304688
0.620117,0.299479
0.626953,0.295573
0.633789,0.294271
0.646484,0.291667
0.673828,0.27474
0.713867,0.239583
0.780273,0.179688
0.81543,0.160156
0.836914,0.153646
0.852539,0.153646
0.856445,0.153646
0.857422,0.153646
0.859375,0.154948
0.871094,0.166667
0.888672,0.1875
0.90918,0.205729
0.924805,0.21224
0.942383,0.209635
0.951172,0.199219
0.958008,0.175781
0.958984,0.143229
0.958008,0.122396
0.945312,0.0924479
0.94043,0.0768229
0.939453,0.0598958
0.939453,0.0494792
0.939453,0.0442708
0.939453,0.0442708
0.931641,0.0494792
0.911133,0.0677083
0.888672,0.0833333
0.867188,0.0924479
0.842773,0.0950521
0.823242,0.0963542
0.807617,0.10026
0.793945,0.10026
0.776367,0.10026
0.765625,0.10026
0.737305,0.102865
0.704102,0.102865
0.642578,0.105469
0.573242,0.111979
0.498047,0.125
0.414062,0.132812
0.325195,0.143229
0.230469,0.151042
0.146484,0.161458
0.0625,0.164062
-0.0351562,0.164062
-0.0556641,0.164062
-0.0927734,0.160156
-0.101562,0.15625
-0.102539,0.15625
-0.102539,0.15625
-0.102539,0.154948
-0.0908203,0.132812
-0.0830078,0.121094
-0.0800781,0.114583
-0.0722656,0.0963542
-0.0693359,0.0911458
-0.0478516,0.0611979
-0.0263672,0.0377604
0.00390625,0.0078125
0.0498047,-0.0208333
0.0761719,-0.0325521
0.0810547,-0.0338542
0.0878906,-0.0351562
0.0878906,-0.0351562
0.0878906,-0.0351562
0.0878906,-0.0351562
0.0878906,-0.0351562
0.0878906,-0.0234375
0.0878906,-0.0169271
0.0878906,0.0377604
0.0878906,0.0377604
0.09375,0.0520833
0.101562,0.0950521
0.110352,0.13151
0.116211,0.175781
0.116211,0.177083
0.116211,0.197917
0.116211,0.197917
0.116211,0.197917
0.119141,0.196615
0.130859,0.18099
0.166016,0.167969
0.211914,0.158854
0.267578,0.158854
0.288086,0.160156
0.321289,0.184896
0.351562,0.227865
0.351562,0.229167
0.334961,0.268229
0.30957,0.295573
0.28418,0.3125
0.275391,0.316406
0.275391,0.317708
0.280273,0.321615
0.294922,0.325521
0.310547,0.328125
0.373047,0.341146
0.387695,0.351562
0.405273,0.371094
0.408203,0.378906
0.408203,0.380208
0.408203,0.386719
0.408203,0.386719
0.408203,0.393229
0.408203,0.394531
0.408203,0.398438
0.40918,0.408854
0.40918,0.417969
0.424805,0.46224
0.431641,0.473958
0.451172,0.50651
0.467773,0.535156
0.486328,0.561198
0.500977,0.584635
0.501953,0.585938
0.506836,0.59375
0.506836,0.596354
0.506836,0.597656
0.506836,0.598958
0.505859,0.601562
0.50293,0.601562
0.482422,0.605469
0.458984,0.610677
0.433594,0.614583
0.396484,0.619792
0.328125,0.625
0.307617,0.626302
0.291016,0.63151
0.219727,0.63151
0.204102,0.63151
0.160156,0.627604
0.136719,0.625
0.123047,0.622396
0.120117,0.622396
0.120117,0.621094
0.114258,0.619792
0.103516,0.619792
0.0878906,0.622396
0.0800781,0.622396
0.0800781,0.622396
0.0800781,0.622396
0.0673828,0.623698
0.0673828,0.623698
0.0673828,0.623698
0.0673828,0.623698
0.0683594,0.623698
0.0683594,0.623698
0.0722656,0.623698
0.0917969,0.623698
0.111328,0.630208
0.163086,0.636719
0.191406,0.636719
0.28418,0.635417
0.308594,0.635417
0.37793,0.632812
0.588867,0.627604
0.662109,0.627604
0.722656,0.638021
0.75293,0.647135
0.788086,0.66276
0.803711,0.675781
0.813477,0.686198
0.814453,0.6875
0.814453,0.688802
0.814453,0.690104
0.80957,0.695312
0.793945,0.707031
0.771484,0.727865
0.75,0.742188
0.639648,0.794271
0.610352,0.794271
0.560547,0.796875
0.522461,0.796875
0.472656,0.78125
0.422852,0.757812
0.392578,0.74349
0.388672,0.742188
0.388672,0.740885
0.392578,0.738281
0.404297,0.736979
0.426758,0.736979
0.491211,0.760417
0.505859,0.776042
0.53125,0.80599
0.538086,0.817708
0.538086,0.834635
0.532227,0.845052
0.514648,0.859375
0.457031,0.86849
0.432617,0.86849
0.432617,0.86849
0.228516,0.825521
0.228516,0.825521
0.228516,0.825521
0.228516,0.825521
0.228516,0.825521
0.228516,0.825521
0.0888672,0.369792
0.125977,0.330729
0.142578,0.326823
0.167969,0.326823
0.18457,0.341146
0.1875,0.360677
0.176758,0.384115
0.149414,0.393229
0.149414,0.393229
0.149414,0.393229
0.0869141,0.395833
-0.155273,0.125
-0.169922,0.0911458
-0.180664,0.0377604
-0.180664,0.0377604
-0.180664,0.0377604
-0.180664,0.0377604
-0.0224609,-0.15625
-0.0214844,-0.15625
-0.0146484,-0.15625
-0.00488281,-0.15625
0.000976562,-0.15625
0.00195312,-0.15625
0.00585938,-0.15625
0.00683594,-0.15625
0.0078125,-0.15625
0.00976562,-0.15625
0.0302734,-0.128906
0.0654297,-0.0703125
0.132812,0.0299479
0.151367,0.0611979
0.188477,0.102865
0.222656,0.135417
0.222656,0.135417
0.222656,0.135417
0.222656,0.135417
0.222656,0.135417
0.21875,0.140625
0.209961,0.151042
0.196289,0.157552
0.185547,0.160156
0.175781,0.16276
0.157227,0.154948
0.149414,0.145833
0.111328,0.0963542
0.0996094,0.078125
0.0703125,0.0299479
0.0673828,0.0195312
0.0673828,0.0143229
0.0800781,0.00651042
0.0986328,0
0.12207,0
0.155273,0.00520833
0.181641,0.0221354
0.224609,0.0559896
0.242188,0.078125
0.248047,0.0872396
0.251953,0.108073
0.251953,0.132812
0.250977,0.190104
0.250977,0.210938
0.258789,0.229167
0.273438,0.248698
0.283203,0.265625
0.287109,0.272135
0.287109,0.272135
0.28125,0.276042
0.260742,0.276042
0.207031,0.253906
0.165039,0.223958
0.148438,0.207031
0.128906,0.19401
0.100586,0.144531
0.118164,0.126302
0.151367,0.110677
0.213867,0.104167
0.289062,0.104167
0.363281,0.117188
0.446289,0.143229
0.494141,0.174479
0.501953,0.186198
0.514648,0.210938
0.514648,0.246094
0.506836,0.273438
0.490234,0.299479
0.473633,0.325521
0.461914,0.342448
0.455078,0.348958
0.451172,0.35026
0.451172,0.35026
0.456055,0.35026
0.477539,0.345052
0.543945,0.339844
0.604492,0.346354
0.661133,0.36849
0.711914,0.404948
0.751953,0.457031
0.779297,0.503906
0.782227,0.518229
0.78125,0.552083
0.776367,0.575521
0.776367,0.584635
0.775391,0.591146
0.775391,0.592448
0.775391,0.592448
0.775391,0.592448
0.775391,0.592448
0.798828,0.579427
0.816406,0.570312
0.833984,0.55599
0.834961,0.554688
0.835938,0.554688
0.835938,0.553385
0.834961,0.541667
0.833984,0.539062
0.833008,0.53776
0.833008,0.53776
0.833008,0.53776
0.810547,0.53776
0.810547,0.53776
0.78418,0.540365
0.743164,0.544271
0.660156,0.561198
0.62793,0.566406
0.532227,0.580729
0.50293,0.580729
0.455078,0.580729
0.401367,0.565104
0.354492,0.532552
0.319336,0.492188
0.306641,0.470052
0.306641,0.467448
0.320312,0.44401
0.342773,0.433594
0.373047,0.433594
0.405273,0.441406
0.432617,0.463542
0.457031,0.490885
0.473633,0.516927
0.482422,0.542969
0.482422,0.559896
0.478516,0.565104
0.458984,0.574219
0.420898,0.583333
0.385742,0.585938
0.34375,0.579427
0.30957,0.566406
0.291016,0.557292
0.290039,0.55599
0.290039,0.55599
0.307617,0.550781
0.333984,0.550781
0.369141,0.574219
0.404297,0.613281
0.449219,0.68099
0.472656,0.722656
0.480469,0.755208
0.480469,0.78125
0.477539,0.791667
0.467773,0.800781
0.429688,0.8125
0.413086,0.817708
0.374023,0.833333
0.322266,0.85026
0.236328,0.88151
0.211914,0.884115
0.154297,0.897135
0.136719,0.897135
0.135742,0.897135
0.132812,0.897135
0.132812,0.897135
0.135742,0.890625
0.150391,0.878906
0.183594,0.854167
0.239258,0.833333
0.257812,0.832031
0.296875,0.826823
0.331055,0.828125
0.362305,0.829427
0.387695,0.835938
0.405273,0.839844
0.411133,0.841146
0.411133,0.841146
0.411133,0.841146
0.411133,0.841146
0.411133,0.841146
0.411133,0.841146
0.411133,0.841146
0.411133,0.841146
0.411133,0.841146
0.417969,0.842448
0.446289,0.848958
0.486328,0.865885
0.533203,0.882812
0.561523,0.889323
0.579102,0.891927
0.591797,0.895833
0.598633,0.897135
0.600586,0.898438
0.605469,0.89974
0.608398,0.89974
0.615234,0.89974
0.625977,0.89974
0.634766,0.89974
0.640625,0.898438
0.640625,0.898438
0.648438,0.895833
0.666016,0.890625
0.692383,0.886719
0.741211,0.884115
0.757812,0.884115
0.791016,0.88151
0.829102,0.875
0.84082,0.869792
0.858398,0.864583
0.867188,0.858073
0.868164,0.856771
0.868164,0.855469
0.862305,0.832031
0.84668,0.791667
0.838867,0.768229
0.823242,0.736979
0.808594,0.670573
0.796875,0.609375
0.782227,0.548177
0.768555,0.496094
0.749023,0.459635
0.730469,0.429688
0.716797,0.40625
0.703125,0.385417
0.69043,0.360677
0.663086,0.324219
0.646484,0.309896
0.626953,0.302083
0.607422,0.299479
0.586914,0.308594
0.563477,0.348958
0.542969,0.398438
0.532227,0.459635
0.524414,0.502604
0.514648,0.53776
0.501953,0.565104
0.493164,0.575521
0.480469,0.597656
0.462891,0.619792
0.443359,0.641927
0.416992,0.657552
0.397461,0.661458
0.373047,0.667969
0.34082,0.669271
0.305664,0.674479
0.271484,0.674479
0.230469,0.660156
0.222656,0.653646
0.196289,0.609375
0.196289,0.609375
0.196289,0.583333
0.196289,0.523438
0.208984,0.496094
0.21875,0.476562
0.257812,0.41276
0.292969,0.36849
0.330078,0.328125
0.361328,0.303385
0.382812,0.298177
0.398438,0.298177
0.416016,0.30599
0.443359,0.333333
0.455078,0.345052
0.496094,0.394531
0.525391,0.4375
0.553711,0.494792
0.576172,0.53776
0.587891,0.567708
0.611328,0.608073
0.62793,0.636719
0.643555,0.653646
0.652344,0.660156
0.663086,0.66276
0.676758,0.66276
0.702148,0.66276
0.723633,0.652344
0.746094,0.647135
0.769531,0.635417
0.791992,0.61849
0.818359,0.592448
0.839844,0.552083
0.857422,0.501302
0.871094,0.451823
0.875977,0.408854
0.87793,0.373698
0.87793,0.359375
0.870117,0.334635
0.853516,0.308594
0.834961,0.283854
0.81543,0.270833
0.811523,0.268229
0.808594,0.266927
0.806641,0.266927
0.806641,0.266927
0.803711,0.266927
0.791992,0.276042
0.774414,0.295573
0.746094,0.325521
0.719727,0.355469
0.695312,0.388021
0.662109,0.432292
0.647461,0.455729
0.635742,0.481771
0.631836,0.502604
0.628906,0.545573
0.623047,0.574219
0.620117,0.592448
0.602539,0.626302
0.576172,0.658854
0.537109,0.69401
0.496094,0.714844
0.452148,0.721354
0.37793,0.726562
0.344727,0.72526
0.3125,0.71875
0.300781,0.714844
0.268555,0.713542
0.257812,0.708333
0.254883,0.704427
0.254883,0.704427
0.254883,0.695312
0.251953,0.674479
0.242188,0.626302
0.220703,0.567708
0.195312,0.518229
0.174805,0.476562
0.158203,0.442708
0.147461,0.408854
0.147461,0.408854
0.147461,0.351562
0.147461,0.334635
0.148438,0.325521
0.148438,0.324219
0.151367,0.30599
0.155273,0.285156
0.158203,0.25651
0.160156,0.233073
0.161133,0.221354
0.162109,0.217448
0.162109,0.216146
0.162109,0.213542
0.162109,0.204427
0.163086,0.192708
0.166016,0.183594
0.166016,0.18099
0.166016,0.179688
0.166016,0.179688
0.166016,0.177083
0.166016,0.173177
0.166992,0.165365
0.167969,0.158854
0.168945,0.148438
0.168945,0.139323
0.173828,0.125
0.173828,0.125
0.181641,0.114583
0.188477,0.106771
0.202148,0.0989583
0.217773,0.09375
0.241211,0.0924479
0.272461,0.0898438
0.311523,0.0898438
0.365234,0.0898438
0.436523,0.104167
0.488281,0.110677
0.588867,0.135417
0.641602,0.164062
0.696289,0.204427
0.738281,0.248698
0.768555,0.303385
0.786133,0.361979
0.803711,0.446615
0.807617,0.485677
0.807617,0.514323
0.807617,0.522135
0.806641,0.529948
0.806641,0.5625
0.803711,0.601562
0.801758,0.615885
0.800781,0.622396
0.800781,0.635417
0.800781,0.644531
0.800781,0.648438
0.804688,0.65625
0.808594,0.65625
0.823242,0.639323
0.847656,0.609375
0.888672,0.561198
0.926758,0.50651
0.980469,0.436198
1.01465,0.375
1.03809,0.329427
1.06152,0.270833
1.07617,0.229167
1.08203,0.209635
1.08301,0.196615
1.08301,0.190104
1.08301,0.183594
1.08398,0.170573
1.08398,0.161458
1.08203,0.148438
1.08203,0.148438
1.07324,0.128906
1.05469,0.115885
1.03711,0.110677
1.0166,0.0989583
1.00391,0.0989583
0.97168,0.0768229
0.956055,0.0690104
0.945312,0.0651042
0.932617,0.0611979
0.926758,0.0611979
0.926758,0.0598958
0.924805,0.0598958
0.923828,0.0572917
0.922852,0.0559896
0.922852,0.0559896
0.920898,0.0507812
0.919922,0.0481771
0.918945,0.046875
0.918945,0.0455729
0.918945,0.0455729
0.917969,0.0455729
0.917969,0.0455729
0.917969,0.0455729
0.917969,0.0455729
0.917969,0.0442708
0.916992,0.0429688
0.913086,0.0429688
0.911133,0.0416667
0.896484,0.0403646
0.876953,0.0403646
0.852539,0.0403646
0.818359,0.0403646
0.790039,0.0403646
0.746094,0.0403646
0.688477,0.0403646
0.62793,0.0403646
0.560547,0.0390625
0.493164,0.0390625
0.426758,0.0390625
0.336914,0.0390625
0.27832,0.0390625
0.233398,0.0416667
0.193359,0.046875
0.175781,0.0507812
0.131836,0.0572917
0.121094,0.0598958
0.119141,0.0598958
0.119141,0.0598958
0.119141,0.0598958
0.119141,0.0598958
0.119141,0.0598958
0.119141,0.0598958
0.132812,0.0820312
0.148438,0.101562
0.175781,0.13151
0.200195,0.177083
0.22168,0.217448
0.235352,0.247396
0.242188,0.27474
0.244141,0.295573
0.244141,0.376302
0.240234,0.417969
0.239258,0.477865
0.237305,0.507812
0.230469,0.56901
0.224609,0.604167
0.225586,0.645833
0.231445,0.661458
0.240234,0.673177
0.261719,0.703125
0.288086,0.735677
0.344727,0.798177
0.387695,0.835938
0.424805,0.856771
0.458008,0.861979
0.495117,0.864583
0.556641,0.859375
0.575195,0.85026
0.62207,0.841146
0.626953,0.839844
0.631836,0.839844
0.631836,0.848958
0.631836,0.88151
0.631836,0.919271
0.629883,0.950521
0.629883,0.960938
0.623047,0.973958
0.620117,0.976562
0.614258,0.980469
0.59668,0.977865
0.56543,0.953125
0.545898,0.941406
0.506836,0.917969
0.490234,0.917969
0.488281,0.917969
0.488281,0.917969
0.49707,0.917969
0.525391,0.917969
0.564453,0.923177
0.609375,0.923177
0.631836,0.925781
0.685547,0.93099
0.746094,0.940104
0.830078,0.953125
0.875,0.954427
0.916016,0.966146
0.949219,0.977865
0.973633,0.989583
0.991211,0.998698
1.00684,1.00651
1.0166,1.01432
1.02832,1.02214
1.04102,1.03125
1.05273,1.03516
1.05957,1.03516
1.06055,1.03516
1.06055,1.03516
1.06055,1.03516
1.06055,1.03516
1.06055,1.03516
1.05371,1.03516
1.04102,1.03125
1.02637,1.02604
1.02051,1.02474
1.01367,1.02083
1.00586,1.01302
0.99707,1.0026
0.992188,1
0.980469,0.984375
0.961914,0.96224
0.956055,0.954427
0.938477,0.925781
0.924805,0.903646
0.914062,0.880208
0.902344,0.858073
0.893555,0.838542
0.883789,0.821615
0.875,0.795573
0.867188,0.757812
0.859375,0.722656
0.851562,0.71224
0.844727,0.695312
0.825195,0.643229
0.819336,0.630208
0.813477,0.625
0.813477,0.625
0.813477,0.625
0.813477,0.636719
0.813477,0.674479
0.810547,0.683594
0.795898,0.705729
0.777344,0.72526
0.763672,0.72526
0.726562,0.714844
0.644531,0.630208
0.580078,0.561198
0.527344,0.507812
0.491211,0.470052
0.481445,0.451823
0.481445,0.449219
0.496094,0.445312
0.520508,0.445312
0.560547,0.476562
0.597656,0.519531
0.613281,0.553385
0.617188,0.576823
0.605469,0.588542
0.605469,0.588542
0.566406,0.566406
0.519531,0.50651
0.496094,0.47526
0.426758,0.385417
0.40918,0.360677
0.40625,0.341146
0.40332,0.325521
0.40332,0.325521
0.40332,0.325521
0.40332,0.324219
0.398438,0.320312
0.382812,0.3125
0.350586,0.277344
0.270508,0.197917
0.22168,0.154948
0.200195,0.135417
0.155273,0.0872396
0.138672,0.0638021
0.131836,0.0533854
0.130859,0.0533854
0.130859,0.0533854
0.129883,0.0533854
0.119141,0.0611979
0.107422,0.0703125
0.0673828,0.117188
0.0673828,0.117188
0.0537109,0.134115
-0.0302734,0.269531
-0.104492,0.43099
-0.111328,0.490885
-0.112305,0.510417
-0.117188,0.5625
-0.117188,0.570312
-0.117188,0.583333
-0.117188,0.583333
-0.118164,0.604167
-0.117188,0.611979
-0.117188,0.611979
-0.109375,0.634115
-0.101562,0.65625
-0.0966797,0.661458
-0.0722656,0.71224
-0.0664062,0.729167
-0.0517578,0.768229
-0.0478516,0.795573
-0.015625,0.871094
-0.015625,0.871094
0.0117188,0.920573
0.0234375,0.936198
0.0283203,0.942708
0.0322266,0.94401
0.0351562,0.94401
0.0361328,0.94401
0.0361328,0.94401
0.0361328,0.94401
0.0546875,0.893229
