0.669217,0.266582,-0.0427924,0.00203952,0.841089,0.401355,-0.0185985,-0.0459009
0.623069,0.282797,-0.046148,0.0162149,0.816039,0.35979,-0.02505,-0.0415648
0.579705,0.30931,-0.0433637,0.0265136,0.784996,0.325305,-0.0310429,-0.0344849
0.543256,0.33599,-0.0364488,0.0266796,0.748896,0.300046,-0.0361004,-0.0252591
0.511558,0.365667,-0.0316981,0.0296771,0.709231,0.284881,-0.0396651,-0.0151653
0.48327,0.398002,-0.0282881,0.0323354,0.667628,0.27992,-0.0416026,-0.00496072
0.457319,0.429339,-0.0259508,0.0313371,0.625601,0.284714,-0.0420269,0.00479323
0.431871,0.464305,-0.0254482,0.0349655,0.584403,0.298193,-0.0411986,0.0134791
0.409169,0.498788,-0.0227023,0.0344828,0.544886,0.319256,-0.0395162,0.0210632
0.390225,0.529759,-0.0189431,0.0309716,0.507725,0.346567,-0.0371616,0.0273114
0.37468,0.560005,-0.0155451,0.0302461,0.473487,0.378509,-0.0342381,0.0319414
0.365174,0.58915,-0.00950637,0.0291448,0.442604,0.413572,-0.0308831,0.0350638
0.360694,0.614289,-0.00448009,0.0251387,0.415565,0.450408,-0.0270382,0.0368351
0.357305,0.6344,-0.00338879,0.020111,0.392798,0.487664,-0.0227678,0.0372562
0.353032,0.65101,-0.00427353,0.0166097,0.374376,0.524015,-0.0184219,0.0363509
0.340238,0.661693,-0.0127938,0.0106835,0.359986,0.55835,-0.0143894,0.0343353
0.313987,0.663469,-0.0262507,0.00177604,0.348531,0.589619,-0.011455,0.0312687
0.278729,0.657598,-0.0352583,-0.00587094,0.338095,0.616676,-0.0104366,0.0270576
0.23646,0.644308,-0.0422692,-0.0132905,0.326633,0.638481,-0.0114612,0.0218048
0.191902,0.622477,-0.0445575,-0.0218303,0.312298,0.654152,-0.014335,0.0156713
0.152545,0.594857,-0.039357,-0.0276205,0.293836,0.662905,-0.0184623,0.00875264
0.123403,0.557396,-0.0291418,-0.037461,0.271022,0.664268,-0.0228139,0.00136346
0.110246,0.514667,-0.0131572,-0.0427291,0.244719,0.657742,-0.0263031,-0.00652659
0.118666,0.468504,0.00841955,-0.0461625,0.216894,0.643158,-0.0278253,-0.0145839
0.147081,0.427408,0.0284153,-0.0410967,0.19054,0.620723,-0.0263537,-0.0224345
0.188954,0.396874,0.0418729,-0.0305336,0.16905,0.591487,-0.0214897,-0.0292363
0.236515,0.381822,0.0475608,-0.0150519,0.155401,0.557399,-0.0136496,-0.0340883
0.284329,0.379156,0.0478143,-0.0026665,0.151524,0.521247,-0.00387673,-0.0361521
0.330002,0.386137,0.0456733,0.0069814,0.158107,0.485994,0.00658262,-0.0352529
0.375916,0.405264,0.0459136,0.0191268,0.174747,0.454327,0.0166405,-0.031667
0.422803,0.434107,0.0468872,0.0288431,0.200477,0.428726,0.0257302,-0.0256013
0.471641,0.469421,0.0488378,0.035314,0.234051,0.411181,0.0335739,-0.0175442
0.521649,0.507568,0.0500078,0.0381471,0.274184,0.402977,0.040133,-0.00820419
0.569272,0.543815,0.0476235,0.0362468,0.3196,0.404556,0.0454156,0.00157845
0.609519,0.572812,0.0402471,0.0289975,0.368868,0.415409,0.0492679,0.0108531
0.650115,0.579083,0.0405962,0.00627089,0.420201,0.434024,0.0513332,0.0186154
0.690014,0.556756,0.0398988,-0.0223271,0.472228,0.457209,0.0520272,0.023185
0.723496,0.519884,0.0334815,-0.036872,0.523892,0.480407,0.0516641,0.0231977
0.745984,0.477105,0.0224884,-0.0427789,0.574029,0.499409,0.0501371,0.0190018
0.757334,0.434288,0.0113501,-0.0428169,0.621162,0.511149,0.0471328,0.0117401
0.762313,0.398993,0.00497848,-0.0352952,0.663687,0.513986,0.042525,0.00283784
0.757702,0.371017,-0.00461096,-0.0279757,0.700359,0.507923,0.0366713,-0.0060631
0.742099,0.349679,-0.0156028,-0.0213389,0.730042,0.494096,0.0296839,-0.0138275
0.715749,0.334951,-0.0263494,-0.0147274,0.751665,0.474307,0.0216227,-0.0197885
0.679436,0.326555,-0.0363139,-0.00839648,0.764287,0.4507,0.0126218,-0.0236069
0.637884,0.323483,-0.0415512,-0.00307134,0.767183,0.425485,0.00289565,-0.025215
0.595464,0.325974,-0.0424206,0.00249082,0.760159,0.400695,-0.00702393,-0.0247906
0.554691,0.338904,-0.0407724,0.0129302,0.743713,0.378111,-0.0164454,-0.0225839
0.51973,0.361228,-0.0349617,0.0223233,0.71897,0.359558,-0.0247433,-0.0185532
0.490588,0.39992,-0.0291412,0.038692,0.687703,0.346687,-0.0312671,-0.0128703
0.466689,0.446238,-0.0238989,0.0463182,0.652018,0.341404,-0.035685,-0.00528297
0.44718,0.492407,-0.0195098,0.0461691,0.614065,0.345045,-0.0379525,0.00364026
0.431572,0.534551,-0.0156078,0.0421436,0.575817,0.357908,-0.0382487,0.0128635
0.420648,0.575036,-0.0109237,0.0404857,0.538945,0.379278,-0.0368713,0.0213694
0.420698,0.617581,5.00679e-05,0.0425448,0.504855,0.407939,-0.0340906,0.0286617
0.435387,0.65995,0.0146885,0.0423692,0.4751,0.442677,-0.0297544,0.0347382
0.463153,0.695148,0.0277664,0.0351974,0.451492,0.482203,-0.023608,0.0395258
0.494741,0.721222,0.0315881,0.0260746,0.435783,0.524777,-0.0157094,0.0425742
0.520207,0.742082,0.0254658,0.0208597,0.428913,0.568331,-0.00686947,0.0435531
0.531791,0.760593,0.0115836,0.0185107,0.430495,0.61098,0.00158194,0.0426497
0.519573,0.779568,-0.0122175,0.0189752,0.438693,0.651308,0.00819802,0.0403277
0.483627,0.795529,-0.0359459,0.0159614,0.450094,0.688516,0.0114002,0.0372076
0.437878,0.808038,-0.0457489,0.0125087,0.460421,0.722052,0.0103275,0.0335363
0.388779,0.812837,-0.0490991,0.00479865,0.466072,0.751546,0.00565127,0.0294945
0.337391,0.810686,-0.0513887,-0.00215065,0.464618,0.776483,-0.00145462,0.0249364
0.276163,0.801153,-0.0612281,-0.00953305,0.454694,0.796333,-0.00992414,0.0198498
0.216243,0.787537,-0.05992,-0.013616,0.435249,0.810565,-0.0194441,0.0142322
0.164205,0.770394,-0.0520376,-0.0171428,0.406308,0.818915,-0.0289413,0.00835061
0.12863,0.741576,-0.0355754,-0.0288184,0.369102,0.821364,-0.0372061,0.00244898
0.118333,0.696907,-0.0102962,-0.0446693,0.326225,0.817493,-0.0428774,-0.0038709
0.131581,0.643723,0.0132474,-0.0531834,0.281658,0.806343,-0.0445665,-0.0111508
0.162882,0.586333,0.0313011,-0.0573905,0.239956,0.787154,-0.041702,-0.0191889
0.199446,0.537295,0.0365643,-0.0490374,0.205369,0.759664,-0.0345866,-0.0274897
0.236705,0.499368,0.0372592,-0.0379278,0.180744,0.724856,-0.0246253,-0.0348085
0.276864,0.481004,0.0401589,-0.0183631,0.167424,0.684705,-0.0133204,-0.0401502
0.321882,0.483241,0.0450178,0.00223663,0.16576,0.642341,-0.00166346,-0.0423642
0.370982,0.498832,0.0491002,0.0155914,0.175524,0.601549,0.00976409,-0.0407919
0.422372,0.519899,0.0513895,0.0210668,0.196041,0.565805,0.0205169,-0.0357445
0.47071,0.537794,0.0483382,0.0178952,0.226246,0.53757,0.030205,-0.0282345
0.512505,0.55159,0.0417955,0.0137953,0.264502,0.517822,0.0382559,-0.0197485
0.546723,0.561584,0.0342177,0.00999457,0.308642,0.506361,0.0441394,-0.0114602
0.575074,0.569059,0.0283507,0.00747484,0.356205,0.502205,0.0475633,-0.00415653
0.601075,0.574258,0.0260009,0.0051986,0.40482,0.503975,0.0486151,0.00177026
0.626563,0.576594,0.0254882,0.00233597,0.452588,0.510134,0.0477684,0.00615895
0.651446,0.571431,0.0248827,-0.00516248,0.498204,0.519098,0.0456161,0.00896341
0.674086,0.550635,0.0226406,-0.0207967,0.540863,0.529035,0.0426582,0.00993776
0.693371,0.513685,0.0192843,-0.0369498,0.580049,0.537504,0.0391864,0.00846839
0.707236,0.46876,0.013865,-0.0449244,0.615412,0.541764,0.035363,0.00426054
0.712468,0.422404,0.00523263,-0.0463562,0.646594,0.539636,0.0311817,-0.00212789
0.710404,0.37933,-0.00206393,-0.0430746,0.673032,0.529941,0.0264384,-0.00969583
0.701527,0.343047,-0.00887769,-0.0362826,0.694155,0.512611,0.0211229,-0.0173298
0.690323,0.316104,-0.0112037,-0.0269427,0.709457,0.48861,0.0153021,-0.0240003
0.674719,0.304967,-0.0156036,-0.0111375,0.718829,0.459735,0.00937206,-0.0288756
0.656963,0.306473,-0.0177563,0.00150666,0.722302,0.428688,0.00347275,-0.0310467
0.640219,0.315491,-0.0167441,0.00901783,0.720159,0.3984,-0.00214279,-0.0302877
0.623894,0.330778,-0.016325,0.0152872,0.713063,0.371395,-0.00709575,-0.027005
0.606342,0.360456,-0.0175522,0.0296777,0.701854,0.349649,-0.0112089,-0.0217467
0.590542,0.403469,-0.0157995,0.043013,0.687322,0.335182,-0.0145321,-0.0144662
0.577902,0.453765,-0.0126396,0.0502958,0.670375,0.329836,-0.0169471,-0.00534624
0.567205,0.49947,-0.0106977,0.0457054,0.652039,0.334769,-0.0183361,0.00493264
0.556889,0.537597,-0.010316,0.0381268,0.633265,0.349751,-0.0187737,0.0149819
0.541214,0.56888,-0.0156746,0.0312827,0.614778,0.373387,-0.0184879,0.0236366
0.513831,0.594687,-0.0273834,0.0258074,0.596687,0.403617,-0.018091,0.0302301
0.473955,0.614291,-0.0398755,0.0196043,0.578223,0.438153,-0.0184636,0.034536
0.425453,0.622683,-0.048502,0.00839174,0.558,0.474658,-0.0202233,0.0365048
0.380792,0.621584,-0.044661,-0.00109911,0.534565,0.510573,-0.0234345,0.0359152
0.343892,0.616798,-0.0369006,-0.00478554,0.507397,0.543485,-0.0271683,0.0329113
0.312809,0.60047,-0.031083,-0.0163285,0.476934,0.571655,-0.0304632,0.0281699
0.288528,0.568918,-0.0242805,-0.0315523,0.444121,0.593391,-0.032813,0.021736
0.273596,0.522582,-0.0149322,-0.0463356,0.41026,0.606893,-0.0338606,0.0135021
0.27083,0.469628,-0.00276607,-0.0529539,0.376991,0.610442,-0.0332689,0.00354975
0.278187,0.41763,0.00735748,-0.0519985,0.346272,0.60307,-0.0307195,-0.0073722
0.292081,0.371604,0.0138938,-0.0460259,0.320002,0.584929,-0.0262696,-0.0181414
0.310032,0.334523,0.017951,-0.0370812,0.299659,0.557297,-0.0203432,-0.0276317
0.333377,0.31267,0.0233451,-0.0218524,0.286145,0.522361,-0.0135141,-0.0349364
0.364944,0.305344,0.0315667,-0.00732568,0.279991,0.483227,-0.00615361,-0.0391339
0.401721,0.302088,0.0367768,-0.00325638,0.28163,0.443381,0.00163916,-0.0398455
0.438174,0.300525,0.0364527,-0.00156343,0.291184,0.405599,0.00955373,-0.0377824
0.47339,0.303961,0.0352169,0.00343674,0.308161,0.371796,0.0169769,-0.0338029
0.508009,0.314002,0.0346188,0.0100411,0.331611,0.343386,0.0234499,-0.0284104
0.542735,0.33141,0.0347263,0.0174079,0.360374,0.321442,0.0287628,-0.0219441
0.576571,0.354451,0.0338357,0.0230409,0.393273,0.306779,0.0328993,-0.0146631
0.609499,0.378353,0.032928,0.0239015,0.429133,0.299851,0.0358604,-0.00692707
0.642482,0.398255,0.032983,0.0199024,0.466861,0.300498,0.0377279,0.000646114
0.678048,0.413656,0.0355661,0.0154011,0.505564,0.307793,0.0387029,0.00729531
0.713142,0.427019,0.0350935,0.0133625,0.54473,0.32031,0.039166,0.0125172
0.750982,0.449427,0.0378404,0.0224088,0.583935,0.336542,0.039205,0.0162316
0.787309,0.482198,0.036327,0.0327708,0.623072,0.355806,0.0391368,0.0192641
0.812855,0.5243,0.025546,0.042102,0.661964,0.378138,0.0388923,0.0223324
0.824894,0.571784,0.0120384,0.0474837,0.699751,0.404002,0.037787,0.025864
0.829055,0.617583,0.00416195,0.0457995,0.734962,0.433852,0.0352108,0.0298495
0.832385,0.654223,0.00332958,0.0366396,0.766196,0.467608,0.0312341,0.0337559
0.835049,0.683795,0.00266361,0.0295721,0.792693,0.5043,0.0264971,0.0366922
0.837375,0.708494,0.00232625,0.0246994,0.814206,0.542549,0.0215129,0.0382492
0.84158,0.730337,0.00420469,0.0218428,0.830887,0.58094,0.0166808,0.0383906
0.858615,0.750416,0.0170357,0.0200784,0.843312,0.618271,0.0124251,0.0373313
0.889236,0.760489,0.0306207,0.0100731,0.853081,0.653653,0.00976878,0.035382
0.930139,0.75136,0.0409028,-0.00912899,0.86245,0.685899,0.00936896,0.0322459
0.970283,0.722442,0.0401441,-0.0289178,0.873746,0.713053,0.0112965,0.0271544
0.997125,0.680037,0.0268419,-0.0424051,0.888411,0.732719,0.0146651,0.0196654
1.00024,0.626321,0.0031141,-0.0537157,0.906287,0.742797,0.0178755,0.010078
0.978121,0.560172,-0.0221181,-0.0661497,0.925376,0.741698,0.0190895,-0.00109875
0.947731,0.494231,-0.0303898,-0.0659405,0.942431,0.728222,0.0170547,-0.0134759
0.915216,0.433406,-0.0325149,-0.0608254,0.954741,0.702409,0.0123093,-0.0258125
0.882368,0.383183,-0.0328479,-0.0502228,0.96059,0.66551,0.00584978,-0.036899
0.842223,0.345609,-0.0401455,-0.0375741,0.95921,0.619918,-0.00138068,-0.0455922
0.793114,0.321279,-0.0491086,-0.0243301,0.950054,0.568802,-0.00915557,-0.0511162
0.736835,0.31744,-0.0562791,-0.00383908,0.932659,0.515694,-0.0173947,-0.053108
0.683609,0.332858,-0.0532264,0.0154183,0.906775,0.464641,-0.025884,-0.0510534
0.639075,0.363682,-0.0445342,0.0308242,0.873035,0.419678,-0.0337405,-0.0449622
0.603056,0.40006,-0.036018,0.0363781,0.833039,0.384285,-0.0399956,-0.0353932
0.572094,0.43385,-0.0309628,0.0337901,0.788944,0.360614,-0.0440957,-0.023671
0.544198,0.466612,-0.0278953,0.0327612,0.742897,0.349171,-0.0460465,-0.0114432
0.513679,0.502716,-0.0305194,0.0361048,0.696756,0.349382,-0.0461414,0.000210643
0.483209,0.534465,-0.0304702,0.0317484,0.651641,0.360262,-0.0451144,0.0108809
0.454536,0.55752,-0.028673,0.023055,0.608271,0.380073,-0.0433704,0.0198107
0.424371,0.565287,-0.030165,0.0077669,0.56715,0.406362,-0.0411207,0.0262888
